id,Year,Demographic Condition,Gender diverse,Demographic Q_code,Question number,Question Title,ANSWER1,ANSWER2,ANSWER3,ANSWER4,ANSWER5,ANSWER6,ANSWER7,MOST_NEGATIVE_OR_LEAST_POSITIVE,AGREE,SCORE5,SCORE100,ANSWER COUNT,Department,INDICATOR_ID,INDICATOR,SUB-INDICATOR_ID,SUB-INDICATOR,SUB-INDICATOR,SUBINDICATORENG
226972,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",39,61,9999,9999,9999,9999,9999,9999,9999,9999,39,99,9999,23,Canadian Heritage,3,WORKFORCE,7,Work-life balance and workload
226973,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",47,53,9999,9999,9999,9999,9999,9999,9999,9999,47,99,9999,15,Public Service Commission of Canada,3,WORKFORCE,7,Work-life balance and workload
226974,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",47,53,9999,9999,9999,9999,9999,9999,9999,9999,47,99,9999,48,Crown-Indigenous Relations and Northern Affairs Canada,3,WORKFORCE,7,Work-life balance and workload
226975,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",30,70,9999,9999,9999,9999,9999,9999,9999,9999,30,99,9999,52,Immigration and Refugee Board of Canada,3,WORKFORCE,7,Work-life balance and workload
226976,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",30,70,9999,9999,9999,9999,9999,9999,9999,9999,30,99,9999,16,Department of Finance Canada,3,WORKFORCE,7,Work-life balance and workload
226977,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",19,81,9999,9999,9999,9999,9999,9999,9999,9999,19,99,9999,14,Canadian Grain Commission,3,WORKFORCE,7,Work-life balance and workload
226978,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",41,59,9999,9999,9999,9999,9999,9999,9999,9999,41,99,9999,61,Treasury Board of Canada Secretariat,3,WORKFORCE,7,Work-life balance and workload
226979,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",20,80,9999,9999,9999,9999,9999,9999,9999,9999,20,99,9999,32,Privy Council Office,3,WORKFORCE,7,Work-life balance and workload
226980,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",42,58,9999,9999,9999,9999,9999,9999,9999,9999,42,99,9999,15,Courts Administration Service,3,WORKFORCE,7,Work-life balance and workload
226981,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",15,85,9999,9999,9999,9999,9999,9999,9999,9999,15,99,9999,13,Canadian Radio-television and TeleCommunications Commission,3,WORKFORCE,7,Work-life balance and workload
226983,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",21,79,9999,9999,9999,9999,9999,9999,9999,9999,21,99,9999,12,Canadian Space Agency,3,WORKFORCE,7,Work-life balance and workload
226985,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",30,70,9999,9999,9999,9999,9999,9999,9999,9999,30,99,9999,14,Canadian Institutes of Health Research,3,WORKFORCE,7,Work-life balance and workload
226986,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",28,72,9999,9999,9999,9999,9999,9999,9999,9999,28,99,9999,131,Shared Services Canada,3,WORKFORCE,7,Work-life balance and workload
226988,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",25,75,9999,9999,9999,9999,9999,9999,9999,9999,25,99,9999,13,Office of the Chief Electoral Officer,3,WORKFORCE,7,Work-life balance and workload
226991,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",56,44,9999,9999,9999,9999,9999,9999,9999,9999,56,99,9999,16,Western Economic Diversification Canada,3,WORKFORCE,7,Work-life balance and workload
226992,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",25,75,9999,9999,9999,9999,9999,9999,9999,9999,25,99,9999,12,Public Prosecution Service of Canada,3,WORKFORCE,7,Work-life balance and workload
226994,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",35,65,9999,9999,9999,9999,9999,9999,9999,9999,35,99,9999,94,National Research Council Canada,3,WORKFORCE,7,Work-life balance and workload
226995,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",54,46,9999,9999,9999,9999,9999,9999,9999,9999,54,99,9999,17,Office of the Auditor General of Canada,3,WORKFORCE,7,Work-life balance and workload
226996,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",41,59,9999,9999,9999,9999,9999,9999,9999,9999,41,99,9999,23,Public Safety Canada,3,WORKFORCE,7,Work-life balance and workload
226997,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",28,72,9999,9999,9999,9999,9999,9999,9999,9999,28,99,9999,14,Canadian Transportation Agency,3,WORKFORCE,7,Work-life balance and workload
227000,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",46,54,9999,9999,9999,9999,9999,9999,9999,9999,46,99,9999,31,Canadian Nuclear Safety Commission,3,WORKFORCE,7,Work-life balance and workload
227001,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",40,60,9999,9999,9999,9999,9999,9999,9999,9999,40,99,9999,55,Public Health Agency of Canada,3,WORKFORCE,7,Work-life balance and workload
227004,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",36,64,9999,9999,9999,9999,9999,9999,9999,9999,36,99,9999,16,Canada Energy Regulator,3,WORKFORCE,7,Work-life balance and workload
227005,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",27,73,9999,9999,9999,9999,9999,9999,9999,9999,27,99,9999,11,Canada School of Public Service,3,WORKFORCE,7,Work-life balance and workload
227007,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",26,74,9999,9999,9999,9999,9999,9999,9999,9999,26,99,9999,15,Infrastructure Canada,3,WORKFORCE,7,Work-life balance and workload
227008,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",38,62,9999,9999,9999,9999,9999,9999,9999,9999,38,99,9999,426,Canada Border Services Agency,3,WORKFORCE,7,Work-life balance and workload
227010,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",39,61,9999,9999,9999,9999,9999,9999,9999,9999,39,99,9999,266,Canadian Food Inspection Agency,3,WORKFORCE,7,Work-life balance and workload
227011,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",44,56,9999,9999,9999,9999,9999,9999,9999,9999,44,99,9999,33,Parks Canada,3,WORKFORCE,7,Work-life balance and workload
227012,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",46,54,9999,9999,9999,9999,9999,9999,9999,9999,46,99,9999,46,Communications Security Establishment Canada,3,WORKFORCE,7,Work-life balance and workload
227016,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",32,68,9999,9999,9999,9999,9999,9999,9999,9999,32,99,9999,24,Federal Economic Development Agency for Southern Ontario,3,WORKFORCE,7,Work-life balance and workload
227017,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",38,62,9999,9999,9999,9999,9999,9999,9999,9999,38,99,9999,60,Statistical Survey Operations,3,WORKFORCE,7,Work-life balance and workload
227018,2020,Q121F = 1,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.)",2053,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",57,43,9999,9999,9999,9999,9999,9999,9999,9999,57,99,9999,23,Micro-organizations combined,3,WORKFORCE,7,Work-life balance and workload
227019,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",41,59,9999,9999,9999,9999,9999,9999,9999,9999,41,99,9999,29243,Public Service,3,WORKFORCE,7,Work-life balance and workload
227020,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",42,58,9999,9999,9999,9999,9999,9999,9999,9999,42,99,9999,6792,Canada Revenue Agency,3,WORKFORCE,7,Work-life balance and workload
227021,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",37,63,9999,9999,9999,9999,9999,9999,9999,9999,37,99,9999,3304,Employment and Social Development Canada,3,WORKFORCE,7,Work-life balance and workload
227022,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",52,48,9999,9999,9999,9999,9999,9999,9999,9999,52,99,9999,1283,Department of National Defence,3,WORKFORCE,7,Work-life balance and workload
227023,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",35,65,9999,9999,9999,9999,9999,9999,9999,9999,35,99,9999,728,Correctional Service Canada,3,WORKFORCE,7,Work-life balance and workload
227024,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",36,64,9999,9999,9999,9999,9999,9999,9999,9999,36,99,9999,484,Fisheries and Oceans Canada,3,WORKFORCE,7,Work-life balance and workload
227025,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",41,59,9999,9999,9999,9999,9999,9999,9999,9999,41,99,9999,1096,Health Canada,3,WORKFORCE,7,Work-life balance and workload
227026,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",42,58,9999,9999,9999,9999,9999,9999,9999,9999,42,99,9999,1587,Public Services and Procurement Canada,3,WORKFORCE,7,Work-life balance and workload
227027,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",46,54,9999,9999,9999,9999,9999,9999,9999,9999,46,99,9999,705,Statistics Canada,3,WORKFORCE,7,Work-life balance and workload
227028,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",38,62,9999,9999,9999,9999,9999,9999,9999,9999,38,99,9999,461,Agriculture and Agri-Food Canada,3,WORKFORCE,7,Work-life balance and workload
227029,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",36,64,9999,9999,9999,9999,9999,9999,9999,9999,36,99,9999,642,"Innovation, Science and Economic Development Canada",3,WORKFORCE,7,Work-life balance and workload
227030,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",41,59,9999,9999,9999,9999,9999,9999,9999,9999,41,99,9999,615,Environment and Climate Change Canada,3,WORKFORCE,7,Work-life balance and workload
227031,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",44,56,9999,9999,9999,9999,9999,9999,9999,9999,44,99,9999,574,Transport Canada,3,WORKFORCE,7,Work-life balance and workload
227032,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",36,64,9999,9999,9999,9999,9999,9999,9999,9999,36,99,9999,1435,"Immigration, Refugees and Citizenship Canada",3,WORKFORCE,7,Work-life balance and workload
227033,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",39,61,9999,9999,9999,9999,9999,9999,9999,9999,39,99,9999,791,Global Affairs Canada,3,WORKFORCE,7,Work-life balance and workload
227034,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",37,63,9999,9999,9999,9999,9999,9999,9999,9999,37,99,9999,437,Natural Resources Canada,3,WORKFORCE,7,Work-life balance and workload
227035,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",49,51,9999,9999,9999,9999,9999,9999,9999,9999,49,99,9999,452,Royal Canadian Mounted Police,3,WORKFORCE,7,Work-life balance and workload
227036,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",38,62,9999,9999,9999,9999,9999,9999,9999,9999,38,99,9999,421,Indigenous Services Canada,3,WORKFORCE,7,Work-life balance and workload
227037,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",38,62,9999,9999,9999,9999,9999,9999,9999,9999,38,99,9999,163,Veterans Affairs Canada,3,WORKFORCE,7,Work-life balance and workload
227038,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",37,63,9999,9999,9999,9999,9999,9999,9999,9999,37,99,9999,434,Department of Justice,3,WORKFORCE,7,Work-life balance and workload
227039,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",46,54,9999,9999,9999,9999,9999,9999,9999,9999,46,99,9999,166,Canadian Heritage,3,WORKFORCE,7,Work-life balance and workload
227040,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",43,57,9999,9999,9999,9999,9999,9999,9999,9999,43,99,9999,78,Public Service Commission of Canada,3,WORKFORCE,7,Work-life balance and workload
227041,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",42,58,9999,9999,9999,9999,9999,9999,9999,9999,42,99,9999,144,Crown-Indigenous Relations and Northern Affairs Canada,3,WORKFORCE,7,Work-life balance and workload
227042,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",37,63,9999,9999,9999,9999,9999,9999,9999,9999,37,99,9999,280,Immigration and Refugee Board of Canada,3,WORKFORCE,7,Work-life balance and workload
227043,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",39,61,9999,9999,9999,9999,9999,9999,9999,9999,39,99,9999,61,Department of Finance Canada,3,WORKFORCE,7,Work-life balance and workload
227044,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",37,63,9999,9999,9999,9999,9999,9999,9999,9999,37,99,9999,82,Canadian Grain Commission,3,WORKFORCE,7,Work-life balance and workload
227045,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",42,58,9999,9999,9999,9999,9999,9999,9999,9999,42,99,9999,279,Treasury Board of Canada Secretariat,3,WORKFORCE,7,Work-life balance and workload
227046,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",45,55,9999,9999,9999,9999,9999,9999,9999,9999,45,99,9999,100,Privy Council Office,3,WORKFORCE,7,Work-life balance and workload
227047,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",36,64,9999,9999,9999,9999,9999,9999,9999,9999,36,99,9999,85,Courts Administration Service,3,WORKFORCE,7,Work-life balance and workload
227048,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",48,52,9999,9999,9999,9999,9999,9999,9999,9999,48,99,9999,50,Canadian Radio-television and TeleCommunications Commission,3,WORKFORCE,7,Work-life balance and workload
227050,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",45,55,9999,9999,9999,9999,9999,9999,9999,9999,45,99,9999,71,Canadian Space Agency,3,WORKFORCE,7,Work-life balance and workload
227052,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",37,63,9999,9999,9999,9999,9999,9999,9999,9999,37,99,9999,52,Canadian Institutes of Health Research,3,WORKFORCE,7,Work-life balance and workload
227053,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",35,65,9999,9999,9999,9999,9999,9999,9999,9999,35,99,9999,643,Shared Services Canada,3,WORKFORCE,7,Work-life balance and workload
227055,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",38,62,9999,9999,9999,9999,9999,9999,9999,9999,38,99,9999,101,Office of the Chief Electoral Officer,3,WORKFORCE,7,Work-life balance and workload
227058,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",36,64,9999,9999,9999,9999,9999,9999,9999,9999,36,99,9999,70,Western Economic Diversification Canada,3,WORKFORCE,7,Work-life balance and workload
227059,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",43,57,9999,9999,9999,9999,9999,9999,9999,9999,43,99,9999,77,Public Prosecution Service of Canada,3,WORKFORCE,7,Work-life balance and workload
227061,2020,Q121F = 2,"South Asian/East Indian (including: Indian from India; Bangladeshi; Pakistani; East Indian from Guyana, Trinidad, East Africa; etc.) - Not selected",2054,Q28,"Question 28. Since the beginning of the COVID-19 pandemic, have you requested flexible work hours, either formally or informally?",41,59,9999,9999,9999,9999,9999,9999,9999,9999,41,99,9999,466,National Research Council Canada,3,WORKFORCE,7,Work-life balance and workload
